mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end
3	607	2	Punctuation	,		102	103
20	607	12	Prepositions	for	to	1020	1023
35	607	13	Category_confusion	satisfies	satisfying	1099	1108
23	607	13	Spelling	satisfies	satisfying	1099	1108
28	607	17	Spelling	every one	everyone	1463	1472
5	607	2	lex_item_choice	different	various	147	156
29	607	17	Ref_device	by his	their	1508	1514
17	607	11	Spelling	influance	influence	881	890
18	607	11	Verb_pattern	influance largely on public health	influence public health largely	881	915
20	608	6	Articles	a part	the share	516	522
21	608	6	lex_item_choice	part	share	518	522
3	608	1	Absence_comp_sent	projections	show the projections	70	81
2	608	1	Articles	projections	the projections	70	81
28	608	7	lex_item_choice	consists	comprise	752	760
5	609	1	Punctuation	Nowadays	Nowadays,	0	8
30	609	11	Absence_comp_sent	sun	dose of sun	1083	1086
41	609	15	Formational_affixes	regulary	regularly	1477	1485
2	609	15	Spelling	regulary	regularly	1477	1485
40	609	16	Formational_affixes	regulary	regularly	1563	1571
3	609	16	Spelling	regulary	regularly	1563	1571
10	609	3	Category_confusion	sport	sportive	298	303
11	609	3	Articles	sport lifestyle	a sportive lifestyle	298	313
14	609	3	Articles	healthy forms	a healthy form	361	374
13	609	3	Noun_number	forms	form	369	374
39	609	4	Formational_affixes	regulary	regularly	388	396
1	609	4	Spelling	regulary	regularly	388	396
23	609	7	Articles	Sport lifestyle	A sportive lifestyle	617	632
22	609	7	Category_confusion	Sport	sportive	617	622
81	610	10	Redundant_comp	wich different	which are different	1030	1044
6	610	10	Spelling	wich	which	1030	1034
1	610	3	Spelling	persentages	percentages	156	167
12	610	3	Noun_number	persentages	percentage	156	167
15	610	3	Articles	expected share	the expected percentage	182	196
16	610	3	lex_item_choice	share	percentage	191	196
19	610	4	Articles	small persentage	a small percentage	250	266
3	610	4	Spelling	persentage	percentage	256	266
20	610	4	Spelling	whous	who	277	282
22	610	4	Absence_comp_sent	whous more than sixthy	who are older than sixty years old	277	299
2	610	1	Spelling	persentage	percentage	28	38
21	610	4	lex_item_choice	more	older	283	287
23	610	4	Spelling	sixthy	sixty 	293	299
85	610	4	Derivation	sixthy	sixty	293	299
83	610	4	Category_confusion	persent	percentage	355	362
26	610	4	Spelling	persent	percentage	355	362
30	610	5	Absence_comp_sent	is obveously	it is obvious	388	400
29	610	5	Spelling	obveously	obvious	391	400
82	610	1	Redundant_comp	ages population	the age groups	42	57
31	610	5	Spelling	daminunt	dominant	426	434
41	610	6	lex_item_choice	who	whose	568	571
43	610	6	Absence_comp_sent	who age betwen	whose age is between	568	582
42	610	6	Spelling	betwen	between	576	582
44	610	6	Spelling	yers	years	589	593
45	610	6	lex_item_choice	yers	years old	589	593
49	610	7	Noun_number	period	periods	649	655
7	610	1	Noun_number	country	countries	65	72
51	610	8	Punctuation	So	So,	665	667
8	610	1	Noun_number	period	periods	80	86
62	610	9	Spelling	middele age	middle-aged	806	817
4	610	9	Spelling	persentuge	percent	868	878
70	610	9	Redundant_comp	persentuge		868	878
66	610	10	Punctuation	Obveously	Obviously,	904	913
65	610	10	Spelling	Obveously	Obviously	904	913
73	610	10	Redundant_comp	is conect	connects	942	951
74	610	10	Spelling	conect	connects	945	951
76	610	10	Spelling	country	countries	961	968
84	610	10	Noun_number	country	countries	961	968
14	611	1	Punctuation	Nowadays	Nowadays,	0	8
60	611	12	Spelling	anothe	another	1007	1013
63	611	13	lex_item_choice	depent	matter	1080	1086
1	611	13	Spelling	depent	depend	1080	1086
5	611	14	Spelling	sportmen	sportsmen	1241	1249
122	611	14	Compound_word	sportmen	sportsmen	1241	1249
71	611	15	Punctuation	And first of all	And first of all,	1293	1309
15	611	1	Spelling	Olimpic	Olympic	13	20
72	611	15	Determiners	mind	our minds	1334	1338
73	611	15	Noun_number	mind	minds	1334	1338
77	611	16	Articles	a sportmen	sportsmen	1363	1373
6	611	16	Spelling	sportmen	sportsmen	1365	1373
10	611	16	Spelling	oportunity	opportunity	1396	1406
81	611	16	Articles	oportunity	an opportunity	1396	1406
88	611	17	Punctuation	for exampel	for example,	1499	1510
89	611	17	Spelling	exampel	example	1503	1510
90	611	17	Spelling	increse	increase	1511	1518
93	611	17	Absence_comp_sent	increse the nomber of hospital	the government could increase the number of hospitals	1511	1541
91	611	17	Spelling	nomber	number	1523	1529
95	611	18	Agreement_errors	this	these	1609	1613
18	611	3	Redundant_comp	population		161	171
96	611	18	Spelling	to	two	1614	1616
102	611	20	Inappropriate_register	wouldn't	would not	1707	1715
103	611	20	Tense_choice	wouldn't	will not	1707	1715
12	611	20	Spelling	oportunity	opportunity	1739	1749
104	611	20	Articles	oportunity	an opportunity	1739	1749
109	611	20	Absence_comp_sent	wouldn't	will not do it either	1768	1776
108	611	20	Tense_choice	wouldn't	will not	1768	1776
110	611	21	Spelling	Ofcours	Of course,	1778	1785
111	611	21	Punctuation	Ofcours	Of course,	1778	1785
17	611	3	Spelling	contral	central	189	196
118	611	21	Articles	population	the population	1925	1935
121	611	21	Voice	will dromatically increase	will be dramatically improved	1936	1962
119	611	21	Spelling	dromatically	dramatically	1941	1953
21	611	3	Formational_affixes	develop	developed	206	213
16	611	1	Capitalisation	games	Games	21	26
22	611	4	Noun_number	point	points	243	248
23	611	4	lex_item_choice	diside	resolve	260	266
2	611	4	Spelling	diside	decide	260	266
44	611	9	Spelling	thaining	training	678	686
45	611	9	Tense_choice	thaining	train	678	686
49	611	9	Absence_comp_sent	sports training importan	sports training is important	766	790
47	611	9	Spelling	importan	important	782	790
55	611	11	Category_confusion	trainning	train	915	924
4	611	11	Spelling	trainning	train	915	924
15	612	3	Determiners	percents	this percentage	213	221
13	612	3	Noun_number	percents	percent	213	221
1	612	3	Numerals	percents	percent	213	221
3	612	1	Articles	number	the number	22	28
16	612	3	Redundant_comp	of kinds		222	230
20	612	4	lex_item_choice	Percent	percentage	257	264
21	612	4	Articles	Percent	The percentage	257	264
5	612	1	Prepositions	, which have	of	38	50
26	612	5	Prepositions	which have	of	388	398
4	612	1	Spelling	diffrente	different	51	60
38	612	7	Agreement_errors	tend	tends	517	521
50	612	10	lex_item_choice	being	getting	760	765
52	612	10	Absence_comp_sent	being old	getting older in general	760	769
51	612	10	Comparison_degree	old	older	766	769
4	613	1	Spelling	Publis	Public	0	6
11	613	3	Prepositions	An	On	102	104
56	613	17	Articles	government	the government	1027	1037
55	613	17	Conjunctions	government	and the government	1027	1037
12	613	3	Spelling	on	one	109	111
58	613	18	Spelling	probleme	problem	1109	1117
60	613	18	Verb_pattern	depended	depends on them	1130	1138
59	613	18	Tense_choice	depended	depends	1130	1138
5	613	1	Articles	very important acpect	a very important aspect	17	38
1	613	4	Spelling	possibilites	possibilities	200	212
22	613	5	Agreement_errors	wish	wishes	279	283
23	613	5	lex_item_choice	wish	wants	279	283
25	613	6	Voice	needed	is needed	319	325
6	613	1	Spelling	acpect	aspect	32	38
26	613	6	Prepositions	to	in	326	328
7	613	1	Determiners	country	each country	50	57
30	613	9	Spelling	sportife	sportive	504	512
34	613	10	Verb_pattern	should to listen	should listen	553	569
35	613	10	lex_item_choice	listen	learn	563	569
39	613	12	Inappropriate_register	Ads	Advertisements	659	662
40	613	12	Articles	Ads	The advertisements	659	662
8	613	2	lex_item_choice	very much	many	69	78
42	613	12	Absence_explanation	because they will more internet if it	because they will start using the internet more	701	738
9	613	2	Spelling	disscus	discussions	79	86
49	613	13	Noun_number	man	men	810	813
10	613	2	Pronouns	its	this	90	93
2	613	15	Spelling	ploblem	problem	905	912
52	613	15	Inappropriate_register	isn't	is not	913	918
53	613	15	Absence_comp_sent	isn't	is not the major one	913	918
2	614	1	Articles	information	the information	24	35
7	614	3	Voice	is expect	is expected	260	269
11	614	5	Absence_comp_sent	in 15-59 ages group	in the 15-59 years old age group	415	434
12	614	5	Articles	in 15-59 ages group	in the 15-59 years old age group	415	434
10	614	5	Noun_number	ages	age	424	428
17	614	6	Agreement_errors	describes	describe	533	542
18	614	6	lex_item_choice	describes	show	533	542
26	614	7	Spelling	amoung	amount	622	628
27	614	7	Articles	amoung	the amount	622	628
31	614	7	Articles	15-59 ages group	the 15-59 years old age group	643	659
30	614	7	Noun_number	ages	age	649	653
32	614	7	Category_confusion	comparisson	compared	709	720
1	614	7	Spelling	comparisson	comparison	709	720
34	614	8	Articles	more than 60 years old ages group	the more than 60 years old age group	779	812
35	614	8	Noun_number	ages	age	802	806
32	615	13	Articles	bad influence	a bad influence	1061	1074
35	615	13	Prepositional_noun	influence	influence on	1065	1074
33	615	13	Spelling	helth	health	1075	1080
34	615	13	Articles	helth	the health	1075	1080
36	615	14	Spelling	passiont	passion	1112	1120
39	615	14	Articles	passiont	a passion	1112	1120
46	615	19	Noun_number	bodys	bodies	1536	1541
4	615	19	Spelling	bodys	body	1536	1541
6	615	1	Spelling	helth	health	39	44
1	615	5	Spelling	tonus	tone	392	397
7	615	1	Spelling	triing	trying	49	55
15	615	6	Spelling	exersices	exercises	517	526
17	615	7	Punctuation	In this schools	In these schools,	528	543
16	615	7	Agreement_errors	this	these	531	535
5	615	7	Spelling	fitches	features	581	588
20	615	7	lex_item_choice	fitches	features	581	588
25	615	9	Articles	possibility	an opportunity	694	705
24	615	9	lex_item_choice	possibility	opportunity	694	705
27	615	10	Punctuation	With the helps of this	With the help of this,	752	774
8	615	1	Noun_number	time	times	76	80
26	615	10	Noun_number	helps	help	761	766
1	616	1	Articles	Charts	The charts	0	6
29	616	11	Prepositions	in	by	1000	1002
2	616	1	Articles	information	the information	12	23
5	616	2	lex_item_choice	aged	years old	159	163
20	616	9	Absence_comp_sent	15-59 years people	The number of 15-59 years old people	774	792
19	616	9	lex_part_choice	years	years old	780	785
23	616	10	Absence_comp_sent	60+ aged population	the 60+ years old population	865	884
24	616	10	Articles	population	the 60+ years old population	874	884
1	617	1	Punctuation	Nowadays	Nowadays,	0	8
21	617	12	Absence_comp_sent	hospital equipment	the quality of hospital equipment	1000	1018
8	617	5	Absence_comp_sent	doing cardio exersizes	by doing cardio exercises	316	338
7	617	5	Spelling	exersizes	exercises	329	338
3	617	1	Spelling	helthier	healthier	41	49
9	617	5	Spelling	deseases	diseases	412	420
4	617	1	lex_item_choice	ago	before	89	92
2	617	1	Articles	world	the world	9	14
3	618	2	Absence_comp_sent	years olds	years old people	159	169
2	618	2	Noun_number	olds	old	165	169
5	618	2	Absence_comp_sent	0-14 years olds	the amount of 0-14 years old people	242	257
6	618	2	Noun_number	olds	old	253	257
7	618	3	Spelling	Concidering	Considering 	269	280
11	618	3	Punctuation	Concidering changes in medium-ages residents	Considering the changes in the number of middle-aged residents,	269	313
8	618	3	Articles	changes	the changes	281	288
10	618	3	Absence_comp_sent	medium-ages residents	the number of middle-aged residents	292	313
9	618	3	lex_item_choice	medium-ages	middle-aged	292	303
18	618	3	Absence_comp_sent	italian	the number of Italians	371	378
12	618	3	Capitalisation	italian	Italian	371	378
19	618	3	Noun_number	italian	Italians	371	378
2	619	2	Articles	population	the population	135	145
9	619	14	Articles	society	the society	1365	1372
2	621	3	Spelling	necessery	necessary	174	183
37	621	20	Spelling	as	us	1747	1749
6	621	3	Formational_affixes	stronger	strong	192	200
8	621	3	Articles	stronger immunity system	a strong immunity system	192	216
16	621	8	Spelling	guality	quality	585	592
17	621	8	Articles	guality	the quality	585	592
28	621	11	Noun_number	young ages	young age	879	889
29	621	11	Articles	young ages	the young age	879	889
1	622	1	Articles	an information	the information	23	37
4	622	2	lex_part_choice	in contrary	on the contrary	239	250
49	624	13	Absence_comp_sent	15-59 year group	the 15-59 years old group	1082	1098
48	624	13	lex_part_choice	year	years old	1088	1092
47	624	13	Noun_number	year	years 	1088	1092
52	624	14	lex_item_choice	controry	opposite	1162	1170
3	624	14	Spelling	controry	contrary	1162	1170
53	624	14	Absence_comp_sent	controry	the opposite one	1162	1170
55	624	14	Articles	3d group	the third group	1175	1183
54	624	14	Inappropriate_register	3d	third	1175	1177
6	624	1	Articles	information	the information	27	38
14	624	3	Articles	the whole	whole	273	282
21	624	5	Absence_explanation	atrend to yet	will increase to	489	502
4	624	5	Spelling	atrend	a trend	489	495
8	624	1	Articles	predicted	the predicted information	54	63
7	624	1	Absence_comp_sent	predicted	predicted information	54	63
23	624	8	Absence_comp_sent	15-59 age group	the 15-59 years old age group	646	661
22	624	8	Articles	15-59 age group	the 15-59 years old age group	646	661
28	624	10	Absence_comp_sent	60+ year	The number of 60+ years old	721	729
27	624	10	Noun_number	year	years	725	729
26	624	10	lex_part_choice	year	years old	725	729
9	624	1	Absence_comp_sent	proportions	by showing the proportions	73	84
10	624	1	Articles	proportions	the proportions	73	84
29	624	10	Voice	accounted	were accounted	737	746
3	625	1	Articles	modern conditions	the modern conditions	10	27
7	625	1	Absence_comp_sent	modern conditions of working, studying	in modern conditions of working and studying	10	48
30	625	12	Spelling	suppote	suppose	1025	1032
33	625	12	Word_order	with which we should do something	which we should do something about	1174	1207
66	625	12	lex_part_choice	with	about	1174	1178
10	625	2	Spelling	poluted	polluted	121	128
34	625	12	Articles	cities	the cities	1230	1236
11	625	2	Category_confusion	transportation	transport	132	146
69	625	12	suggestion	and	, and	1324	1327
12	625	2	Noun_number	emission	emissions	147	155
42	625	13	Inappropriate_register	don't	do not	1475	1480
13	625	2	Capitalisation	besides	Besides,	185	192
14	625	2	Punctuation	besides	Besides,	185	192
49	625	18	Absence_explanation	these	these kinds of sports	1894	1899
5	625	1	Redundant_comp	male		49	53
17	625	6	Modals	really provide health improving	might really improve health	502	533
53	625	1	Negation	have not	do not have	61	69
8	625	1	Tense_form	have not	do not have	61	69
61	625	7	Redundant_comp	play		616	620
19	625	9	Agreement_errors	attract	attracts	716	723
63	625	9	Verb_pattern	attract people into	attract people to	716	735
54	625	1	Redundant_comp	way of		77	83
64	625	11	lex_item_choice	establish	locate	801	810
7	626	2	Agreement_errors	are	is	143	146
8	626	2	lex_item_choice	are	is formed 	143	146
10	626	2	Verb_pattern	will be	will be formed by	151	158
9	626	2	Absence_comp_sent	will be	will be formed	151	158
3	626	1	Spelling	persentage	percentage	30	40
17	626	4	Adjectives	sharply	sharp	320	327
18	626	4	Articles	sharply	a sharp	320	327
19	626	5	lex_item_choice	projection	prediction	379	389
20	626	5	Articles	projection	a prediction	379	389
21	626	5	Spelling	persentage	percentage	394	404
1	626	1	Spelling	bie	pie	4	7
23	626	5	Prepositions	at	of	421	423
24	626	5	lex_part_choice	years	years old	436	441
4	626	1	Noun_number	ages	age	44	48
25	626	5	Punctuation	,		441	442
28	626	6	Spelling	persentage	percentage	513	523
29	626	6	Articles	persentage	the	513	523
36	626	8	Spelling	persentage	percentage	716	726
