mistake_id	text_id	sentence_id	mistake_type	error_span	correction	span_start	span_end	year	type
28	89	4	Noun_number	women	the average woman	505	510	Exam2020_Task 2	Coincide
20	93	3	Confusion_of_structures	Within males	Among men,	251	263	Exam2020_Task 2	Coincide
4	93	3	Punctuation	Within males	Among men,	251	263	Exam2020_Task 2	Coincide
13	97	2	Category_confusion	age	people aged	234	237	Exam2020_Task 2	Coincide
2	97	2	Absence_explanation	age	people aged	234	237	Exam2020_Task 2	Coincide
3	99	7	Articles	An afforementioned	The aforementioned	663	681	Exam2020_Task 2	Overlap
11	99	7	Spelling	afforementioned	aforementioned	666	681	Exam2020_Task 2	Overlap
7	101	7	Articles	slowly dicreasing	a slowly decreasing	491	508	Exam2020_Task 2	Overlap
8	101	7	Category_confusion	slowly	slow	491	497	Exam2020_Task 2	Overlap
11	109	4	Punctuation	From 16 years to 44 years	For women from 16 to 44,	345	370	Exam2020_Task 2	Coincide
33	109	4	Absence_comp_sent	From 16 years to 44 years	For women from 16 to 44,	345	370	Exam2020_Task 2	Coincide
14	111	3	Tense_choice	spend	spent	308	313	Exam2020_Task 2	Overlap
15	111	3	Absence_explanation	spend about 282 minutes	spent about 282 minutes on sport	308	331	Exam2020_Task 2	Overlap
5	111	4	Word_order	become dradually decrease	decreased gradually	447	472	Exam2020_Task 2	Overlap
21	111	4	Spelling	dradually	gradually	454	463	Exam2020_Task 2	Overlap
22	111	4	Agreement_errors	decrease	decreased	464	472	Exam2020_Task 2	Coincide
23	111	4	Tense_choice	decrease	decreased	464	472	Exam2020_Task 2	Coincide
6	113	4	Spelling	demostrate	demonstrates	513	523	Exam2020_Task 2	Coincide
12	113	4	Agreement_errors	demostrate	demonstrates	513	523	Exam2020_Task 2	Coincide
35	115	7	Punctuation	man	, man	578	581	Exam2020_Task 2	Coincide
16	115	7	Noun_number	man	men	578	581	Exam2020_Task 2	Coincide
1	117	1	Prepositions	any	of all	106	109	Exam2020_Task 2	Coincide
6	117	1	Quantifiers	any	of all	106	109	Exam2020_Task 2	Coincide
15	123	6	Articles	previous man age	the previous man age	483	499	Exam2020_Task 2	Overlap
16	123	6	Noun_number	man	men's	492	495	Exam2020_Task 2	Overlap
20	123	7	punct	furthemore	, furthermore	581	591	Exam2020_Task 2	Coincide
21	123	7	Spelling	furthemore	furthermore	581	591	Exam2020_Task 2	Coincide
19	125	8	Punctuation	being the most popular among the youngsters	, being the most popular among young people,	820	863	Exam2020_Task 2	Overlap
20	125	8	Articles	the youngsters	young people,	849	863	Exam2020_Task 2	Overlap
21	125	8	Inappropriate_register	youngsters	young people,	853	863	Exam2020_Task 2	Overlap
21	125	8	Inappropriate_register	youngsters	young people,	853	863	Exam2020_Task 2	Coincide
9	125	8	Relative_clause	youngsters	young people,	853	863	Exam2020_Task 2	Coincide
16	127	7	Word_order	spent on acivities only 10 minutes	spent only 10 minutes on activities	609	643	Exam2020_Task 2	Overlap
9	127	7	Spelling	acivities	activities	618	627	Exam2020_Task 2	Overlap
17	127	9	Articles	Numbers	The figures	792	799	Exam2020_Task 2	Coincide
18	127	9	lex_item_choice	Numbers	The figures	792	799	Exam2020_Task 2	Coincide
3	135	3	Word_order	the least time spent on activities did 75-years old people	75-years old people spent the least time on sports activities	250	308	Exam2020_Task 2	Overlap
14	135	3	Absence_explanation	activities	sports activities	274	284	Exam2020_Task 2	Overlap
6	135	6	Punctuation	With ageing	With age,	539	550	Exam2020_Task 2	Overlap
23	135	6	Category_confusion	ageing	age	544	550	Exam2020_Task 2	Overlap
8	135	8	Prepositions	Between	Among	729	736	Exam2020_Task 2	Overlap
9	135	8	Punctuation	Between women	Among women,	729	742	Exam2020_Task 2	Overlap
22	135	8	Tense_choice	is	was	749	751	Exam2020_Task 2	Overlap
21	135	8	Word_order	is also	also was	749	756	Exam2020_Task 2	Overlap
24	137	3	Redundant_comp	for male from England		257	278	Exam2020_Task 2	Overlap
5	137	3	Noun_number	male	males	261	265	Exam2020_Task 2	Overlap
6	137	3	Tense_choice	were extremely exceeding	significantly exceeded	279	303	Exam2020_Task 2	Overlap
26	137	3	Inappropriate_register	extremely	significantly	284	293	Exam2020_Task 2	Overlap
30	137	4	Redundant_comp	growup		360	366	Exam2020_Task 2	Coincide
8	137	4	Spelling	growup	group	360	366	Exam2020_Task 2	Coincide
10	139	3	Tense_choice	gives	spent	309	314	Exam2020_Task 2	Coincide
26	139	3	lex_item_choice	gives	spent	309	314	Exam2020_Task 2	Coincide
23	141	3	lex_part_choice	At the first glance	At first glance,	199	218	Exam2020_Task 2	Overlap
2	141	3	Punctuation	glance	glance,	212	218	Exam2020_Task 2	Overlap
4	141	4	Punctuation	seen	observed,	345	349	Exam2020_Task 2	Coincide
21	141	4	lex_item_choice	seen	observed,	345	349	Exam2020_Task 2	Coincide
19	145	2	Relative_clause	, who has 16-24 years old,	who were 16-24 years old	131	157	Exam2020_Task 2	Overlap
46	145	2	Agreement_errors	has	were	137	140	Exam2020_Task 2	Overlap
46	145	2	Agreement_errors	has	were	137	140	Exam2020_Task 2	Coincide
4	145	2	lex_item_choice	has	were	137	140	Exam2020_Task 2	Coincide
1	153	1	Articles	an informarion	information	25	39	Exam2020_Task 2	Overlap
21	153	1	Spelling	informarion	information	28	39	Exam2020_Task 2	Overlap
3	153	2	Tense_choice	spend	spent	204	209	Exam2020_Task 2	Overlap
23	153	2	Verb_pattern	spend at	spent	204	212	Exam2020_Task 2	Overlap
19	153	4	Articles	55-64 year category	the 55-64 category	432	451	Exam2020_Task 2	Overlap
25	153	4	Redundant_comp	year		438	442	Exam2020_Task 2	Overlap
15	155	10	Word_order	less doing sports	do less sports	732	749	Exam2020_Task 2	Overlap
16	155	10	Tense_choice	doing	do	737	742	Exam2020_Task 2	Overlap
8	157	4	Punctuation	Althogh	Also,	236	243	Exam2020_Task 2	Coincide
15	157	4	Linking_device	Althogh	Also,	236	243	Exam2020_Task 2	Coincide
1	159	1	Articles	an average amout	the average amount	34	50	Exam2020_Task 2	Overlap
2	159	1	Spelling	amout	amount	45	50	Exam2020_Task 2	Overlap
16	159	8	Punctuation	By the age over 75 years	By the age of over 75 years,	673	697	Exam2020_Task 2	Overlap
8	159	8	Prepositions	age	age of	680	683	Exam2020_Task 2	Overlap
18	159	8	Tense_choice	excercise	exercised	744	753	Exam2020_Task 2	Coincide
19	159	8	Spelling	excercise	execised	744	753	Exam2020_Task 2	Coincide
19	161	8	lex_item_choice	takes	constituted	433	438	Exam2020_Task 2	Coincide
11	161	8	Tense_choice	takes	constituted	433	438	Exam2020_Task 2	Coincide
1	163	1	Noun_number	sport exercises	sports activities	85	100	Exam2020_Task 2	Coincide
12	163	1	lex_part_choice	sport exercises	sports activities	85	100	Exam2020_Task 2	Coincide
3	169	3	Relative_clause	which	, which is	314	319	Exam2020_Task 2	Coincide
10	169	3	Absence_comp_sent	which	, which is	314	319	Exam2020_Task 2	Coincide
7	171	3	Punctuation	24	24,	250	252	Exam2020_Task 2	Coincide
34	171	3	Absence_explanation	24	24 years	250	252	Exam2020_Task 2	Coincide
15	173	5	Tense_choice	is growing up	was growing	461	474	Exam2020_Task 2	Overlap
16	173	5	lex_part_choice	growing up	growing	464	474	Exam2020_Task 2	Overlap
20	173	10	Prepositions	spent on sport an older people	spent on sport by the older people	796	826	Exam2020_Task 2	Overlap
19	173	10	Articles	an	the	811	813	Exam2020_Task 2	Overlap
8	175	2	Punctuation	are,	are	195	199	Exam2020_Task 2	Coincide
9	175	2	Tense_choice	are,	were	195	199	Exam2020_Task 2	Coincide
5	183	1	Absence_comp_sent	by age and gender	by different ages and genders	100	117	Exam2020_Task 2	Overlap
6	183	1	Noun_number	age	ages	103	106	Exam2020_Task 2	Overlap
10	183	2	Tense_form	getting	got	177	184	Exam2020_Task 2	Coincide
3	183	2	Tense_choice	getting	got	177	184	Exam2020_Task 2	Coincide
25	185	2	Punctuation	each of which is presented on the picture	, each of which is presented in the picture	209	250	Exam2020_Task 2	Overlap
5	185	2	Prepositions	on	in	236	238	Exam2020_Task 2	Overlap
9	185	3	lex_item_choice	the femaile ones concerning	female respondents in	317	344	Exam2020_Task 2	Overlap
42	185	3	Articles	the femaile ones	female respondents	317	333	Exam2020_Task 2	Overlap
37	185	3	Spelling	femaile	female	321	328	Exam2020_Task 2	Overlap
27	185	4	Punctuation	people reduce the time for sport rapidly	, people reduce the time spent on sports rapidly	438	478	Exam2020_Task 2	Overlap
45	185	4	Absence_explanation	the time for sport	the time spent on sports	452	470	Exam2020_Task 2	Overlap
46	185	4	Noun_number	sport	sports	465	470	Exam2020_Task 2	Overlap
52	185	8	lex_item_choice	hadn't had	did not	812	822	Exam2020_Task 2	Overlap
30	185	8	Inappropriate_register	hadn't	did not	812	818	Exam2020_Task 2	Overlap
31	185	8	Tense_choice	hadn't had	did not	812	822	Exam2020_Task 2	Overlap
18	185	10	Punctuation	, to	. To	1028	1032	Exam2020_Task 2	Overlap
19	185	10	Punctuation	to be more precise	to be more precise,	1030	1048	Exam2020_Task 2	Overlap
40	185	10	Word_order	for women it is 55,4 minutes	it was 55,4 minutes for women	1049	1077	Exam2020_Task 2	Overlap
36	185	10	Tense_choice	is	was	1062	1064	Exam2020_Task 2	Overlap
22	185	12	Absence_comp_sent	mail	male than female	1246	1250	Exam2020_Task 2	Coincide
38	185	12	Spelling	mail	male	1246	1250	Exam2020_Task 2	Coincide
20	187	3	Noun_number	teenagers	teenager	229	238	Exam2020_Task 2	Coincide
2	187	3	Category_confusion	teenagers	teenage	229	238	Exam2020_Task 2	Coincide
6	189	4	Comparative_constr	twice time much time than women	twice as much time on sports as women	408	439	Exam2020_Task 2	Overlap
7	189	4	Absence_explanation	time	time on sports	424	428	Exam2020_Task 2	Overlap
22	199	3	Articles	relatively more long time	a relatively longer time	224	249	Exam2020_Task 2	Overlap
6	199	3	Comparative_constr	more long	longer	235	244	Exam2020_Task 2	Overlap
17	199	7	Agreement_errors	keep	stays	653	657	Exam2020_Task 2	Coincide
12	199	7	lex_item_choice	keep	stays	653	657	Exam2020_Task 2	Coincide
32	201	9	Category_confusion	gradually	gradual	747	756	Exam2020_Task 2	Overlap
27	201	9	Articles	gradually decrease	a gradual decrease	747	765	Exam2020_Task 2	Overlap
5	203	5	Absence_comp_sent	the elder a person	the older a person was	360	378	Exam2020_Task 2	Overlap
4	203	5	Comparison_degree	elder	older	364	369	Exam2020_Task 2	Overlap
31	203	5	Verb_pattern	the less time for physical leisure he or she spent	the less time on active leisure he or she spent	380	430	Exam2020_Task 2	Overlap
32	203	5	lex_item_choice	physical	active	398	406	Exam2020_Task 2	Overlap
21	207	4	Word_order	spent on exercices equal time	spend equal amounts of time on exercise	950	979	Exam2020_Task 2	Overlap
23	207	4	Noun_number	exercices	exercise	959	968	Exam2020_Task 2	Overlap
7	211	11	Redundant_comp	boths of gender	both genders	624	639	Exam2020_Task 2	Overlap
13	211	11	Noun_number	gender	genders	633	639	Exam2020_Task 2	Overlap
9	211	12	Absence_comp_sent	mens	men are	686	690	Exam2020_Task 2	Coincide
14	211	12	Derivation	mens	men	686	690	Exam2020_Task 2	Coincide
25	220	9	Punctuation	At the same tame	At the same time,	708	724	Exam2020_Task 2	Overlap
18	220	9	Spelling	tame	time,	720	724	Exam2020_Task 2	Overlap
10	222	7	Tense_choice	doing	were doing	591	596	Exam2020_Task 2	Coincide
24	222	7	Tense_form	doing	were doing	591	596	Exam2020_Task 2	Coincide
6	224	3	Punctuation	In majority cases	In majority cases,	204	221	Exam2020_Task 2	Overlap
4	224	3	Articles	majority	the majority	207	215	Exam2020_Task 2	Overlap
4	224	3	Articles	majority	the majority	207	215	Exam2020_Task 2	Coincide
5	224	3	Prepositional_noun	majority	majority of	207	215	Exam2020_Task 2	Coincide
19	228	1	lex_item_choice	where	when	152	157	Exam2020_Task 2	Overlap
22	228	1	Relative_clause	where there was difference between male and female of different years.	, when there was a difference between males and females of different ages.	152	222	Exam2020_Task 2	Overlap
17	228	1	Articles	difference	a difference	168	178	Exam2020_Task 2	Overlap
21	228	3	Punctuation	with growth of people's year	, with the growth of people's age, 	418	446	Exam2020_Task 2	Overlap
12	228	3	Articles	growth	the growth	423	429	Exam2020_Task 2	Overlap
20	228	4	Relative_clause	that	, which is	699	703	Exam2020_Task 2	Coincide
26	228	4	Absence_comp_sent	that	, which is	699	703	Exam2020_Task 2	Coincide
15	230	5	Punctuation	this trend was saved	, this trend was saved	531	551	Exam2020_Task 2	Overlap
22	230	5	lex_item_choice	saved	maintaned	546	551	Exam2020_Task 2	Overlap
9	238	5	gram	appeares	there appears	478	486	Exam2020_Task 2	Coincide
10	238	5	Spelling	appeares	appears	478	486	Exam2020_Task 2	Coincide
29	253	7	Articles	small meaning	a small mean	545	558	Exam2020_Task 2	Overlap
8	253	7	Category_confusion	meaning	mean	551	558	Exam2020_Task 2	Overlap
27	253	8	Word_order	men are more often did sports	men did sport more often	635	664	Exam2020_Task 2	Overlap
11	253	8	Redundant_comp	are		639	642	Exam2020_Task 2	Overlap
20	261	5	Punctuation	270 and 115 minutes accordingly	270 and 115 minutes accordingly	414	445	Exam2020_Task 2	Overlap
8	261	5	Word_choice	accordingly	respectively	434	445	Exam2020_Task 2	Overlap
12	267	6	lex_item_choice	ages	gender	480	484	Exam2020_Task 2	Coincide
11	267	6	Noun_number	ages	gender	480	484	Exam2020_Task 2	Coincide
1	271	1	Articles	the sport	sports	71	80	Exam2020_Task 2	Coincide
23	271	1	Noun_number	the sport	sports	71	80	Exam2020_Task 2	Coincide
15	273	8	lex_part_choice	16-24 years old	16-24 year-old	614	629	Exam2020_Task 2	Overlap
11	273	8	Punctuation	years old	year-old	620	629	Exam2020_Task 2	Overlap
7	273	10	Comparison_degree	old	older	801	804	Exam2020_Task 2	Overlap
16	273	10	Articles	old generation	the older generation	801	815	Exam2020_Task 2	Overlap
5	283	3	Prepositions	for sport	to sports	274	283	Exam2020_Task 2	Overlap
21	283	3	Noun_number	sport	sports	278	283	Exam2020_Task 2	Overlap
25	289	6	Relative_clause	where	, when	840	845	Exam2020_Task 2	Coincide
11	289	6	lex_item_choice	where	, when	840	845	Exam2020_Task 2	Coincide
13	295	2	Punctuation	as well as men spent more time on sport than women over the period	, and men spent more time on sport than women over the period	256	322	Exam2020_Task 2	Overlap
4	295	2	Inappropriate_register	as well as	and	256	266	Exam2020_Task 2	Overlap
18	295	6	Comparison_degree	young	younger	637	642	Exam2020_Task 2	Overlap
19	295	6	Articles	young generation	the younger generation	637	653	Exam2020_Task 2	Overlap
12	297	3	Coherence	Mostly young people between 16 and 24 years dedicated their time	Young people between 16 and 24 years old dedicated more time than anyone	219	283	Exam2020_Task 2	Overlap
13	297	3	lex_part_choice	years	years old	257	262	Exam2020_Task 2	Overlap
15	297	4	Word_order	Especialy men	Men in particular	306	319	Exam2020_Task 2	Overlap
14	297	4	lex_item_choice	Especialy	In particular	306	315	Exam2020_Task 2	Overlap
19	297	8	Articles	next two age periods	the next two age periods,	856	876	Exam2020_Task 2	Overlap
8	297	8	Punctuation	periods	periods,	869	876	Exam2020_Task 2	Overlap
24	303	8	Punctuation	The lowest point of 10 minutes, reach	The lowest point of 10 minutes was reached	650	687	Exam2020_Task 2	Overlap
21	303	8	Tense_choice	reach	was reached	682	687	Exam2020_Task 2	Overlap
22	303	8	Prepositions	reach women	was reached by women	682	693	Exam2020_Task 2	Overlap
20	303	8	Voice	reach	was reached	682	687	Exam2020_Task 2	Overlap
25	303	8	Relative_clause	women, who are over 75	women who were over 75	688	710	Exam2020_Task 2	Overlap
23	303	8	Tense_choice	are	were	699	702	Exam2020_Task 2	Overlap
16	303	9	Spelling	ears	years old	762	766	Exam2020_Task 2	Coincide
17	303	9	lex_part_choice	ears	years old	762	766	Exam2020_Task 2	Coincide
19	305	4	Punctuation	being	, which is	625	630	Exam2020_Task 2	Coincide
18	305	4	lex_item_choice	being	which is	625	630	Exam2020_Task 2	Coincide
23	307	1	Verb_pattern	spend for	spent on	76	85	Exam2020_Task 2	Overlap
22	307	1	Tense_choice	spend	spent	76	81	Exam2020_Task 2	Overlap
25	307	1	Formational_affixes	excercising	and exercise	92	103	Exam2020_Task 2	Coincide
24	307	1	Absence_comp_sent	excercising	and exercise	92	103	Exam2020_Task 2	Coincide
18	309	4	Word_order	to less doing physical activities	to do less physical activities	599	632	Exam2020_Task 2	Overlap
8	309	4	Participial_constr	doing	do	607	612	Exam2020_Task 2	Overlap
13	315	3	Articles	the higher age	age	188	202	Exam2020_Task 2	Overlap
16	315	3	Redundant_comp	higher		192	198	Exam2020_Task 2	Overlap
18	315	3	Word_choice	do less-time exercises	exercised less	210	232	Exam2020_Task 2	Overlap
19	315	3	Tense_choice	do	exercised	210	212	Exam2020_Task 2	Overlap
22	315	4	Prepositions	282,1 minutes	for 282,1 minutes	316	329	Exam2020_Task 2	Overlap
23	315	4	Word_order	282,1 minutes exercises	did exercise for 282,1 minutes	316	339	Exam2020_Task 2	Overlap
21	315	4	Noun_number	exercises	exercise	330	339	Exam2020_Task 2	Overlap
24	315	4	Tense_choice	do	did exercise for	366	368	Exam2020_Task 2	Coincide
25	315	4	Absence_explanation	do	did exercise for	366	368	Exam2020_Task 2	Coincide
10	317	6	Punctuation	there is an exeption to the trend	there is an exeption to the trend,	903	936	Exam2020_Task 2	Overlap
9	317	6	Tense_choice	is	was	909	911	Exam2020_Task 2	Overlap
12	317	6	Agreement_errors	shows	showed	982	987	Exam2020_Task 2	Coincide
13	317	6	Tense_choice	shows	showed	982	987	Exam2020_Task 2	Coincide
28	319	9	Articles	the psychological features	psychological features	1293	1319	Exam2020_Task 2	Overlap
29	319	9	vocab	features	factors	1311	1319	Exam2020_Task 2	Overlap
4	321	4	Spelling	acconts	accounts	565	572	Exam2020_Task 2	Overlap
13	321	4	lex_item_choice	acconts for	attains	565	576	Exam2020_Task 2	Overlap
18	321	9	Spelling	excersises	excercise	916	926	Exam2020_Task 2	Coincide
9	321	9	Noun_number	excersises	exercise	916	926	Exam2020_Task 2	Coincide
21	329	3	Comparative_constr	more then twice less	less than half as much	393	413	Exam2020_Task 2	Overlap
20	329	3	Spelling	then	than	398	402	Exam2020_Task 2	Overlap
14	329	8	Articles	group	the group of	1016	1021	Exam2020_Task 2	Coincide
27	329	8	Prepositions	group	the group of	1016	1021	Exam2020_Task 2	Coincide
7	333	1	Articles	2012 year	the year 2012	123	132	Exam2020_Task 2	Coincide
8	333	1	Word_order	2012 year	the year 2012	123	132	Exam2020_Task 2	Coincide
9	337	2	Articles	an steady tend of doing sport	a steady tend of doing sport	165	194	Exam2020_Task 2	Overlap
10	337	2	vocab	tend of doing	tendency to do	175	188	Exam2020_Task 2	Overlap
7	341	4	Articles	average	an average of	462	469	Exam2020_Task 2	Coincide
19	341	4	Prepositional_noun	average	an average of	462	469	Exam2020_Task 2	Coincide
8	345	3	Prepositions	dependance of	dependence between	238	251	Exam2020_Task 2	Coincide
2	345	3	Spelling	dependance of	dependence between	238	251	Exam2020_Task 2	Coincide
3	349	3	Punctuation	same	same,	206	210	Exam2020_Task 2	Coincide
10	349	3	Absence_comp_sent	same	same time	206	210	Exam2020_Task 2	Coincide
17	351	2	Articles	represented statistic	the represented statistics	132	153	Exam2020_Task 2	Overlap
18	351	2	Noun_number	statistic	statistics	144	153	Exam2020_Task 2	Overlap
26	351	4	Word_order	16-24 and 25-34 aged men	aged 16-24 and 25-34-year-old men	406	430	Exam2020_Task 2	Overlap
27	351	4	Absence_explanation	25-34	25-34-year-old	416	421	Exam2020_Task 2	Overlap
25	351	6	Noun_number	age	ages	612	615	Exam2020_Task 2	Coincide
10	351	6	Articles	age	the ages	612	615	Exam2020_Task 2	Coincide
3	353	3	Agreement_errors	shows	showed	423	428	Exam2020_Task 2	Coincide
